,0.1983646,1.512017,0.1115472,2023-02-15-10-29-41,경고:,게임공간좌표:(0.0, 0.3, 2.5)
,0.1981045,1.51206,0.1114143,2023-02-15-10-29-41,경고:,게임공간좌표:(0.0, 0.3, 2.5)
,0.1977423,1.512134,0.1112598,2023-02-15-10-29-41,경고:,게임공간좌표:(0.0, 0.3, 2.5)
,0.1974989,1.512179,0.1111729,2023-02-15-10-29-41,경고:,게임공간좌표:(0.0, 0.3, 2.5)
,0.1972042,1.512241,0.1110309,2023-02-15-10-29-41,경고:,게임공간좌표:(0.0, 0.3, 2.5)
,0.1969665,1.512273,0.1109251,2023-02-15-10-29-41,경고:,게임공간좌표:(0.0, 0.3, 2.5)
,0.1968554,1.512279,0.1108826,2023-02-15-10-29-41,경고:,게임공간좌표:(0.0, 0.3, 2.5)
,0.1966249,1.512289,0.1107565,2023-02-15-10-29-41,경고:,게임공간좌표:(0.0, 0.3, 2.5)
,0.1965021,1.512296,0.1106805,2023-02-15-10-29-41,경고:,게임공간좌표:(0.0, 0.3, 2.5)
,0.1962813,1.512302,0.1105226,2023-02-15-10-29-41,경고:,게임공간좌표:(0.0, 0.3, 2.5)
,0.1958662,1.512307,0.1101681,2023-02-15-10-29-41,경고:,게임공간좌표:(0.0, 0.3, 2.5)
,0.195577,1.512291,0.1099066,2023-02-15-10-29-41,경고:,게임공간좌표:(0.0, 0.3, 2.5)
,0.1953536,1.512237,0.1097063,2023-02-15-10-29-41,경고:,게임공간좌표:(0.0, 0.3, 2.5)
,0.1952437,1.512139,0.1095744,2023-02-15-10-29-41,경고:,게임공간좌표:(0.0, 0.3, 2.5)
,0.1950208,1.512063,0.1093546,2023-02-15-10-29-41,경고:,게임공간좌표:(0.0, 0.3, 2.5)
,0.1947247,1.511987,0.1090647,2023-02-15-10-29-41,경고:,게임공간좌표:(0.0, 0.3, 2.5)
,0.1944808,1.511902,0.1088206,2023-02-15-10-29-41,경고:,게임공간좌표:(0.0, 0.3, 2.5)
,0.1944326,1.511777,0.1086832,2023-02-15-10-29-41,경고:,게임공간좌표:(0.0, 0.3, 2.5)
,0.1941718,1.511666,0.1084384,2023-02-15-10-29-41,경고:,게임공간좌표:(0.0, 0.3, 2.5)
,0.1935793,1.511564,0.1078597,2023-02-15-10-29-41,경고:,게임공간좌표:(0.0, 0.3, 2.5)
,0.1933287,1.511438,0.1076136,2023-02-15-10-29-41,경고:,게임공간좌표:(0.0, 0.3, 2.5)
,0.1930159,1.51132,0.1073471,2023-02-15-10-29-41,경고:,게임공간좌표:(0.0, 0.3, 2.5)
,0.1929394,1.511175,0.107216,2023-02-15-10-29-41,경고:,게임공간좌표:(0.0, 0.3, 2.5)
,0.1926109,1.511079,0.1069504,2023-02-15-10-29-41,경고:,게임공간좌표:(0.0, 0.3, 2.5)
,0.1925262,1.511007,0.1068186,2023-02-15-10-29-41,경고:,게임공간좌표:(0.0, 0.3, 2.5)
